Taxa	Fresh	Brackish	Marine	total
D_2__DeltaproteobacteriaD_3__MyxococcalesD_4__Amb-16S-1034	NA	NA	NA	1
D_2__BacteroidiaD_3__BacteroidalesD_4__Bacteroidales UCG-001	NA	NA	NA	6
D_2__DeferribacteresD_3__DeferribacteralesD_4__Deferribacteraceae	NA	NA	NA	3
D_2__ActinobacteriaD_3__MicromonosporalesD_4__Micromonosporaceae	NA	NA	NA	55
D_2__KD4-96D_3__uncultured Anaerolineae bacteriumD_4__uncultured Anaerolineae bacterium	NA	NA	NA	1
D_2__ABY1D_3__Candidatus MagasanikbacteriaD_4__Candidatus Magasanikbacteria bacterium RIFOXYD2_FULL_36_9	NA	NA	NA	1
D_2__ActinobacteriaD_3__StreptomycetalesD_4__Streptomycetaceae	NA	NA	NA	75
D_2__ChloroflexiaD_3__ThermomicrobialesD_4__AKYG1722	NA	NA	NA	2
D_2__HolophagaeD_3__Subgroup 7D_4__uncultured Thermaerobacter sp.	NA	NA	NA	1
D_2__ActinobacteriaD_3__MicrococcalesD_4__Bogoriellaceae	NA	NA	NA	2
D_2__AlphaproteobacteriaD_3__RickettsialesD_4__bac2nit3	NA	NA	NA	1
D_2__Lineage IIaD_3__uncultured Chitinophagaceae bacteriumD_4__uncultured Chitinophagaceae bacterium	NA	NA	NA	1
D_2__ActinobacteriaD_3__MicrococcalesD_4__Cellulomonadaceae	NA	NA	NA	19
D_2__GammaproteobacteriaD_3__CompetibacteralesD_4__Competibacteraceae	NA	NA	NA	8
D_2__AlphaproteobacteriaD_3__ElsteralesD_4__URHD0088	NA	NA	NA	7
D_2__OM190D_3__uncultured Crater Lake bacterium CL500-15D_4__uncultured Crater Lake bacterium CL500-15	NA	1	NA	1
D_2__ABY1D_3__Candidatus MagasanikbacteriaD_4__Candidatus Magasanikbacteria bacterium RIFOXYD1_FULL_40_23	NA	NA	NA	1
D_2__AlphaproteobacteriaD_3__AcetobacteralesD_4__Acetobacterales Incertae Sedis	NA	NA	NA	4
D_2__VerrucomicrobiaeD_3__VerrucomicrobialesD_4__Akkermansiaceae	NA	NA	NA	8
D_2__ActinobacteriaD_3__StreptosporangialesD_4__Streptosporangiaceae	NA	NA	NA	4
D_2__ActinobacteriaD_3__MicrococcalesD_4__Sanguibacteraceae	NA	NA	NA	4
D_2__VerrucomicrobiaeD_3__ChthoniobacteralesD_4__01D2Z36	NA	NA	NA	2
D_2__RubrobacteriaD_3__RubrobacteralesD_4__Rubrobacteriaceae	NA	NA	NA	14
D_2__BacteroidiaD_3__SphingobacterialesD_4__FFCH9454	NA	NA	NA	1
D_2__BabeliaeD_3__BabelialesD_4__UBA12411	NA	NA	NA	1
D_2__ActinobacteriaD_3__ActinomycetalesD_4__Actinomycetaceae	NA	NA	NA	8
D_2__ClostridiaD_3__ThermoanaerobacteralesD_4__Thermoanaerobacteraceae	NA	NA	NA	3
D_2__ClostridiaD_3__D8A-2D_4__anaerobic digester metagenome	NA	NA	NA	1
D_2__ChloroflexiaD_3__ThermomicrobialesD_4__JG30-KF-CM45	NA	NA	NA	14
D_2__EndomicrobiaD_3__EndomicrobialesD_4__Endomicrobiaceae	NA	NA	NA	5
D_2__LongimicrobiaD_3__LongimicrobialesD_4__Longimicrobiaceae	NA	NA	NA	13
D_2__BacilliD_3__BacillalesD_4__Thermoactinomycetaceae	NA	NA	NA	23
D_2__KtedonobacteriaD_3__KtedonobacteralesD_4__Ktedonobacteraceae	NA	NA	NA	5
D_2__FibrobacteriaD_3__FibrobacteralesD_4__possible family 01	NA	NA	NA	2
D_2__KD4-96D_3__uncultured Longilinea sp.D_4__uncultured Longilinea sp.	NA	NA	NA	1
D_2__DeinococciD_3__ThermalesD_4__Thermaceae	NA	NA	NA	2
D_2__GammaproteobacteriaD_3__ImmundisolibacteralesD_4__Immundisolibacteraceae	NA	NA	NA	3
D_2__CaldisericiaD_3__CaldisericalesD_4__WCHB1-02	NA	NA	NA	2
D_2__DeltaproteobacteriaD_3__SAR324 clade(Marine group B)D_4__uncultured delta proteobacterium HF0070_07E19	NA	NA	NA	1
D_2__AlphaproteobacteriaD_3__AzospirillalesD_4__Inquilinaceae	NA	NA	NA	7
D_2__AcidimicrobiiaD_3__IMCC26256D_4__uncultured Acidimicrobiales bacterium	NA	NA	NA	3
D_2__ThermotogaeD_3__ThermotogalesD_4__Fervidobacteriaceae	NA	NA	NA	1
D_2__BabeliaeD_3__BabelialesD_4__uncultured bacterium SBRH58	NA	NA	NA	1
D_2__ChlorobiaD_3__ChlorobialesD_4__Chlorobiaceae	NA	NA	NA	2
D_2__ActinobacteriaD_3__MicrococcalesD_4__Brevibacteriaceae	NA	NA	NA	1
D_2__AlphaproteobacteriaD_3__unculturedD_4__uncultured Pelagibacterales bacterium	NA	NA	NA	1
D_2__ActinobacteriaD_3__MicrococcalesD_4__Promicromonosporaceae	NA	NA	NA	4
D_2__ClostridiaD_3__ClostridialesD_4__TC1	NA	NA	NA	3
D_2__CoriobacteriiaD_3__CoriobacterialesD_4__Coriobacteriaceae	NA	NA	NA	8
D_2__CoprothermobacteriaD_3__CoprothermobacteralesD_4__Coprothermobacteraceae	NA	NA	NA	6
D_2__MethanobacteriaD_3__MethanobacterialesD_4__Methanothermobacteraceae	NA	NA	NA	3
D_2__AlphaproteobacteriaD_3__unculturedD_4__uncultured Rhizobiales bacterium	NA	NA	NA	1
D_2__GammaproteobacteriaD_3__AlteromonadalesD_4__Celerinatantimonadaceae	NA	NA	NA	1
D_2__ParcubacteriaD_3__Candidatus NomurabacteriaD_4__Candidatus Nomurabacteria bacterium GW2011_GWC2_42_20	NA	NA	NA	1
D_2__DeltaproteobacteriaD_3__MyxococcalesD_4__KD3-10	NA	NA	NA	7
D_2__ClostridiaD_3__ClostridialesD_4__Syntrophomonadaceae	NA	NA	NA	10
D_2__CoriobacteriiaD_3__CoriobacterialesD_4__Coriobacteriales Incertae Sedis	NA	NA	NA	3
D_2__DeltaproteobacteriaD_3__RCP2-54D_4__uncultured Desulfuromonadales bacterium	NA	NA	NA	1
D_2__AlphaproteobacteriaD_3__RhizobialesD_4__D05-2	NA	NA	NA	4
D_2__ActinobacteriaD_3__PseudonocardialesD_4__Pseudonocardiaceae	NA	NA	NA	31
D_2__CoriobacteriiaD_3__CoriobacterialesD_4__Eggerthellaceae	NA	NA	NA	8
D_2__Lineage IIaD_3__actinobacterium YJF1-30D_4__actinobacterium YJF1-30	NA	NA	NA	1
D_2__ActinobacteriaD_3__StreptosporangialesD_4__Nocardiopsaceae	NA	NA	NA	3
D_2__HalanaerobiiaD_3__HalanaerobialesD_4__Halanaerobiaceae	NA	NA	NA	2
D_2__ActinobacteriaD_3__MicrococcalesD_4__Dermabacteraceae	NA	NA	NA	1
D_2__DeltaproteobacteriaD_3__MyxococcalesD_4__MSB-4B10	NA	NA	NA	1
D_2__SericytochromatiaD_3__Hyaloperonospora arabidopsidisD_4__Hyaloperonospora arabidopsidis	NA	NA	NA	1
D_2__HolophagaeD_3__Subgroup 7D_4__freshwater sediment metagenome	NA	NA	NA	1
D_2__PhycisphaeraeD_3__TepidisphaeralesD_4__Tepidisphaeraceae	NA	NA	NA	1
D_2__AlphaproteobacteriaD_3__RhodovibrionalesD_4__Fodinicurvataceae	NA	NA	NA	3
D_2__ClostridiaD_3__ClostridialesD_4__Family XVIII	NA	NA	NA	2
D_2__uncultured eubacterium OCS307D_3__uncultured eubacterium OCS307D_4__uncultured eubacterium OCS307	NA	NA	NA	1
D_2__KD4-96D_3__uncultured Levilinea sp.D_4__uncultured Levilinea sp.	NA	NA	NA	1
D_2__CloacimonadiaD_3__CloacimonadalesD_4__Cloacimonadaceae	NA	NA	NA	5
D_2__AlphaproteobacteriaD_3__unculturedD_4__uncultured Oceanibaculum sp.	NA	NA	NA	1
D_2__vadinHA49D_3__uncultured Antarctic bacterium LB3-147D_4__uncultured Antarctic bacterium LB3-147	NA	NA	NA	1
D_2__BacilliD_3__BacillalesD_4__Pasteuriaceae	NA	NA	NA	1
D_2__ParcubacteriaD_3__Candidatus LloydbacteriaD_4__Candidatus Lloydbacteria bacterium RIFOXYC12_FULL_46_25	NA	NA	NA	1
D_2__Subgroup 6D_3__uncultured Acidobacteriaceae bacteriumD_4__uncultured Acidobacteriaceae bacterium	NA	NA	NA	1
D_2__AlphaproteobacteriaD_3__unculturedD_4__uncultured Bradyrhizobiaceae bacterium	NA	NA	NA	1
D_2__LimnochordiaD_3__LimnochordalesD_4__Limnochordaceae	NA	NA	NA	3
D_2__ActinobacteriaD_3__StreptosporangialesD_4__Thermomonosporaceae	NA	NA	NA	8
D_2__ClostridiaD_3__ClostridialesD_4__Caldicoprobacteraceae	NA	NA	NA	3
D_2__Subgroup 6D_3__uncultured bacterium gp6D_4__uncultured bacterium gp6	NA	NA	NA	1
D_2__Subgroup 6D_3__uncultured bacterium 98D_4__uncultured bacterium 98	NA	NA	NA	1
D_2__ParcubacteriaD_3__Candidatus YanofskybacteriaD_4__Candidatus Yanofskybacteria bacterium GW2011_GWF1_44_227	NA	NA	NA	1
D_2__CoriobacteriiaD_3__OPB41D_4__permafrost metagenome	NA	NA	NA	1
D_2__DeltaproteobacteriaD_3__MyxococcalesD_4__Eel-36e1D6	NA	NA	NA	1
D_2__ActinobacteriaD_3__CatenulisporalesD_4__Catenulisporaceae	NA	NA	NA	2
D_2__MB-A2-108D_3__Actinobacteria bacterium RBG_19FT_COMBO_70_19D_4__Actinobacteria bacterium RBG_19FT_COMBO_70_19	NA	NA	NA	1
D_2__ParcubacteriaD_3__Candidatus AzambacteriaD_4__Parcubacteria bacterium C7867-005	NA	NA	NA	1
D_2__ActinobacteriaD_3__PropionibacterialesD_4__Propionibacteriaceae	NA	NA	NA	5
D_2__Gitt-GS-136D_3__uncultured bacterium #0319-6C24D_4__uncultured bacterium #0319-6C24	NA	NA	NA	1
D_2__MelainabacteriaD_3__ObscuribacteralesD_4__Candidatus Obscuribacter phosphatis	NA	NA	NA	1
D_2__DeltaproteobacteriaD_3__MBNT15D_4__uncultured Syntrophobacteraceae bacterium	NA	NA	NA	1
D_2__GammaproteobacteriaD_3__AcidithiobacillalesD_4__Acidithiobacillaceae	NA	NA	NA	2
D_2__NitriliruptoriaD_3__EuzebyalesD_4__Euzebyaceae	NA	NA	NA	1
D_2__ParcubacteriaD_3__Candidatus AzambacteriaD_4__Candidatus Azambacteria bacterium RIFOXYD1_FULL_44_10	NA	NA	NA	1
D_2__HolophagaeD_3__Subgroup 7D_4__uncultured Desulfovirga sp.	NA	NA	NA	1
D_2__BacteroidiaD_3__SphingobacterialesD_4__S15-21	NA	NA	NA	1
D_2__ThermodesulfovibrioniaD_3__unculturedD_4__uncultured Sphingobacteriales bacterium	NA	NA	NA	1
D_2__PhycisphaeraeD_3__CCM11aD_4__uncultured Planctomycetia bacterium	NA	NA	NA	1
D_2__BacteroidiaD_3__BacteroidalesD_4__F082	NA	NA	NA	2
D_2__ParcubacteriaD_3__Candidatus StaskawiczbacteriaD_4__Parcubacteria group bacterium GW2011_GWC2_32_10	NA	NA	NA	1
D_2__BacilliD_3__BacillalesD_4__Sporolactobacillaceae	NA	NA	NA	4
D_2__GammaproteobacteriaD_3__AeromonadalesD_4__Succinivibrionaceae	NA	NA	NA	3
D_2__AminicenantiaD_3__AminicenantalesD_4__uncultured Desulfovibrio sp.	NA	NA	NA	1
D_2__AlphaproteobacteriaD_3__unculturedD_4__uncultured Green Bay ferromanganous micronodule bacterium MND8	NA	NA	NA	1
D_2__AlphaproteobacteriaD_3__AzospirillalesD_4__Azospirillales Incertae Sedis	NA	NA	NA	3
D_2__BacilliD_3__LactobacillalesD_4__Aerococcaceae	NA	NA	NA	7
D_2__AcidimicrobiiaD_3__IMCC26256D_4__uncultured Aciditerrimonas sp.	NA	NA	NA	1
D_2__ABY1D_3__Candidatus UhrbacteriaD_4__Candidatus Uhrbacteria bacterium RIFCSPHIGHO2_01_FULL_47_10	NA	NA	NA	1
D_2__BacteroidiaD_3__SphingobacterialesD_4__ADurb.Bin408	NA	NA	NA	1
D_2__ParcubacteriaD_3__Candidatus NomurabacteriaD_4__Candidatus Nomurabacteria bacterium CG2_30_43_9	NA	NA	NA	1
D_2__DeltaproteobacteriaD_3__MBNT15D_4__uncultured Geobacter sp.	NA	NA	NA	2
D_2__ParcubacteriaD_3__Candidatus WolfebacteriaD_4__Candidatus Wolfebacteria bacterium GW2011_GWB1_47_1	NA	NA	NA	1
D_2__KiritimatiellaeD_3__WCHB1-41D_4__uncultured verrucomicrobium DEV045	NA	NA	NA	1
D_2__PhycisphaeraeD_3__PhycisphaeralesD_4__AKAU3564 sediment group	NA	NA	NA	3
D_2__ClostridiaD_3__ClostridialesD_4__Clostridiaceae 2	NA	NA	NA	2
D_2__DeltaproteobacteriaD_3__MyxococcalesD_4__Vulgatibacteraceae	NA	NA	NA	2
D_2__BacteroidiaD_3__BacteroidalesD_4__p-251-o5	NA	NA	NA	2
D_2__BD7-11D_3__uncultured bacterium PHOS-HE93D_4__uncultured bacterium PHOS-HE93	NA	NA	NA	1
D_2__TK10D_3__uncultured Chloroflexus sp.D_4__uncultured Chloroflexus sp.	NA	NA	NA	2
D_2__ChlamydiaeD_3__ChlamydialesD_4__Parachlamydiaceae	NA	NA	NA	6
D_2__GammaproteobacteriaD_3__BetaproteobacterialesD_4__uncultured beta proteobacterium	NA	NA	NA	2
D_2__GracilibacteriaD_3__JGI 0000069-P22D_4__bacterium RFB D08	NA	NA	NA	1
D_2__AlphaproteobacteriaD_3__RhizobialesD_4__Amb-16S-1323	NA	NA	NA	1
D_2__ActinobacteriaD_3__MicrococcalesD_4__AKAU3644	NA	NA	NA	1
D_2__AlphaproteobacteriaD_3__RickettsialesD_4__Rickettsiales Incertae Sedis	NA	NA	NA	1
D_2__GammaproteobacteriaD_3__S1-3-65D_4__endosymbiont of Vannella sp. A1	NA	NA	NA	1
D_2__GammaproteobacteriaD_3__SalinisphaeralesD_4__Algiphilaceae	NA	NA	NA	1
D_2__MelainabacteriaD_3__GastranaerophilalesD_4__uncultured rumen bacterium	NA	NA	NA	2
D_2__Lineage IIaD_3__Elusimicrobia bacterium RIFCSPLOWO2_01_FULL_59_12D_4__Elusimicrobia bacterium RIFCSPLOWO2_01_FULL_59_12	NA	NA	NA	1
D_2__AlphaproteobacteriaD_3__unculturedD_4__uncultured Rhodospirillales bacterium	NA	NA	NA	1
D_2__GammaproteobacteriaD_3__AeromonadalesD_4__JI49D030	NA	NA	NA	1
D_2__ABY1D_3__Candidatus KomeilibacteriaD_4__Candidatus Komeilibacteria bacterium RIFOXYC1_FULL_37_11	NA	NA	NA	1
D_2__BacteroidiaD_3__BacteroidalesD_4__Bacteroidales RF16 group	NA	NA	NA	2
D_2__AcidobacteriiaD_3__Subgroup 2D_4__uncultured forest soil bacterium	NA	NA	NA	1
D_2__CloacimonadiaD_3__CloacimonadalesD_4__W27	NA	NA	NA	1
D_2__ThermodesulfovibrioniaD_3__unculturedD_4__uncultured Nitrospiraceae bacterium	NA	NA	NA	1
D_2__AlphaproteobacteriaD_3__unculturedD_4__bacterium Ellin6089	NA	NA	NA	1
D_2__BrocadiaeD_3__BrocadialesD_4__Brocadiaceae	NA	NA	NA	1
D_2__ArmatimonadiaD_3__ArmatimonadalesD_4__uncultured Armatimonadetes bacterium	NA	NA	NA	1
D_2__WoesearchaeiaD_3__Candidatus Amesbacteria bacterium GW2011_GWC1_47_15D_4__Candidatus Amesbacteria bacterium GW2011_GWC1_47_15	NA	NA	NA	1
D_2__ClostridiaD_3__M55-D21D_4__Clostridia bacterium enrichment culture clone WSC-8	NA	NA	NA	1
D_2__GammaproteobacteriaD_3__OceanospirillalesD_4__Gven-F17	NA	NA	NA	1
D_2__ElusimicrobiaD_3__ElusimicrobialesD_4__Elusimicrobiaceae	NA	NA	NA	1
D_2__ElusimicrobiaD_3__Lineage IVD_4__uncultured Clostridiaceae bacterium	NA	NA	NA	1
D_2__IgnavibacteriaD_3__IgnavibacterialesD_4__BSV40	NA	NA	NA	3
D_2__AminicenantiaD_3__AminicenantalesD_4__uncultured Aminicenantes bacterium	NA	NA	NA	1
D_2__HolophagaeD_3__Subgroup 7D_4__uncultured candidate division OS-K bacterium	NA	NA	NA	1
D_2__ParcubacteriaD_3__Candidatus NomurabacteriaD_4__Candidatus Nomurabacteria bacterium RIFOXYB1_FULL_36_10	NA	NA	NA	1
D_2__PhycisphaeraeD_3__MSBL9D_4__KCLunmb-38-53	NA	NA	NA	1
D_2__IgnavibacteriaD_3__IgnavibacterialesD_4__BSN166	NA	NA	NA	1
D_2__SaccharimonadiaD_3__SaccharimonadalesD_4__uncultured bacterium SBR2113	NA	NA	NA	1
D_2__AcidimicrobiiaD_3__AcidimicrobialesD_4__Acidimicrobiaceae	NA	NA	NA	1
D_2__MethanomicrobiaD_3__MethanocellalesD_4__Methanocellaceae	NA	NA	NA	1
D_2__ElusimicrobiaD_3__Lineage IVD_4__Elusimicrobia bacterium CG1_02_56_21	NA	NA	NA	1
D_2__DeltaproteobacteriaD_3__MBNT15D_4__Deltaproteobacteria bacterium CSP1-8	NA	NA	NA	1
D_2__ParcubacteriaD_3__Candidatus AzambacteriaD_4__Parcubacteria group bacterium GW2011_GWB1_40_14	NA	NA	NA	1
D_2__MelainabacteriaD_3__CaenarcaniphilalesD_4__microbial mat metagenome	NA	NA	NA	1
D_2__FibrobacteriaD_3__FibrobacteralesD_4__Candidatus Raymondbacteria	NA	NA	NA	1
D_2__ParcubacteriaD_3__Candidatus JorgensenbacteriaD_4__Candidatus Adlerbacteria bacterium GW2011_GWC1_50_9	NA	NA	NA	1
D_2__ThermodesulfovibrioniaD_3__unculturedD_4__Nitrospirae bacterium GWF2_44_13	NA	NA	NA	1
D_2__MB-A2-108D_3__uncultured Kineosporiaceae bacteriumD_4__uncultured Kineosporiaceae bacterium	NA	NA	NA	1
D_2__Subgroup 6D_3__uncultured bacterium 66D_4__uncultured bacterium 66	NA	NA	NA	1
D_2__JS1D_3__uncultured Clostridia bacteriumD_4__uncultured Clostridia bacterium	NA	NA	NA	2
D_2__Subgroup 6D_3__uncultured bacterium 213D_4__uncultured bacterium 213	NA	NA	NA	1
D_2__CoriobacteriiaD_3__CoriobacterialesD_4__Atopobiaceae	NA	NA	NA	2
D_2__SaccharimonadiaD_3__SaccharimonadalesD_4__Saccharimonadaceae	NA	NA	NA	3
D_2__GammaproteobacteriaD_3__SAR86 cladeD_4__uncultured bacterium ARCTIC10_F_05	NA	NA	NA	1
D_2__ElusimicrobiaD_3__Lineage IVD_4__Elusimicrobia bacterium GWA2_69_24	NA	NA	NA	1
D_2__MelainabacteriaD_3__ObscuribacteralesD_4__bioreactor metagenome	NA	NA	NA	1
D_2__ABY1D_3__Candidatus UhrbacteriaD_4__uncultured Crater Lake bacterium CL500-94	NA	NA	NA	1
D_2__vadinHA49D_3__bacterium UW 659-2-F09D_4__bacterium UW 659-2-F09	NA	NA	NA	1
D_2__Subgroup 6D_3__uncultured Thermoanaerobaculum sp.D_4__uncultured Thermoanaerobaculum sp.	NA	NA	NA	1
D_2__BacteroidiaD_3__BacteroidalesD_4__PeH15	NA	NA	NA	1
D_2__candidate division Zixibacteria bacterium RBG-1D_3__candidate division Zixibacteria bacterium RBG-1D_4__candidate division Zixibacteria bacterium RBG-1	NA	NA	NA	1
D_2__ParcubacteriaD_3__Candidatus NomurabacteriaD_4__Candidatus Nomurabacteria bacterium GW2011_GWD1_44_10	NA	NA	NA	1
D_2__ClostridiaD_3__MBA03D_4__uncultured compost bacterium	NA	NA	NA	2
D_2__JG30-KF-CM66D_3__uncultured Caldilinea sp.D_4__uncultured Caldilinea sp.	NA	NA	NA	1
D_2__Omnitrophica WOR_2 bacterium RIFCSPHIGHO2_01_FULL_49_10D_3__Omnitrophica WOR_2 bacterium RIFCSPHIGHO2_01_FULL_49_10D_4__Omnitrophica WOR_2 bacterium RIFCSPHIGHO2_01_FULL_49_10	NA	NA	NA	1
D_2__MicrogenomatiaD_3__Candidatus ShapirobacteriaD_4__uncultured eubacterium WCHB1-26	NA	NA	NA	1
D_2__AcidimicrobiiaD_3__IMCC26256D_4__uncultured Acidothermaceae bacterium	NA	NA	NA	1
D_2__MelainabacteriaD_3__GastranaerophilalesD_4__Candidatus Melainabacteria bacterium GWA2_34_9	NA	NA	NA	1
D_2__PhycisphaeraeD_3__TepidisphaeralesD_4__CPla-3 termite group	NA	NA	NA	1
D_2__SaccharimonadiaD_3__SaccharimonadalesD_4__uncultured Epsilonproteobacteria bacterium	NA	NA	NA	1
D_2__AlphaproteobacteriaD_3__PuniceispirillalesD_4__Puniceispirillales Incertae Sedis	NA	NA	NA	1
D_2__MicrogenomatiaD_3__Candidatus PacebacteriaD_4__uncultured microorganism	NA	NA	NA	2
D_2__MicrogenomatiaD_3__Candidatus AmesbacteriaD_4__Microgenomates bacterium SCGC AAA011-B20	NA	NA	NA	1
D_2__WWE3D_3__bacterium enrichment culture clone EBa3D_4__bacterium enrichment culture clone EBa3	NA	NA	NA	1
D_2__GracilibacteriaD_3__Candidatus PeregrinibacteriaD_4__Candidatus Peregrinibacteria bacterium RIFOXYB12_FULL_41_12	NA	NA	NA	1
D_2__ParcubacteriaD_3__Parcubacteria group bacterium GW2011_GWA1_40_21D_4__Parcubacteria group bacterium GW2011_GWA1_40_21	NA	NA	NA	1
D_2__AlphaproteobacteriaD_3__RhizobialesD_4__C2U	NA	NA	NA	1
D_2__OxyphotobacteriaD_3__ThermosynechococcalesD_4__Thermosynechococcaceae	NA	NA	NA	1
D_2__Marinimicrobia bacterium JGI 0000039-D08D_3__Marinimicrobia bacterium JGI 0000039-D08D_4__Marinimicrobia bacterium JGI 0000039-D08	NA	NA	NA	1
D_2__ABY1D_3__Candidatus JacksonbacteriaD_4__Candidatus Jacksonbacteria bacterium RIFOXYA2_FULL_43_12	NA	NA	NA	1
D_2__FibrobacteriaD_3__FibrobacteralesD_4__B18	NA	NA	NA	1
D_2__Candidatus Firestonebacteria bacterium RIFOXYC2_FULL_39_67D_3__Candidatus Firestonebacteria bacterium RIFOXYC2_FULL_39_67D_4__Candidatus Firestonebacteria bacterium RIFOXYC2_FULL_39_67	NA	NA	NA	1
D_2__uncultured soil bacterium PRR-10D_3__uncultured soil bacterium PRR-10D_4__uncultured soil bacterium PRR-10	NA	NA	NA	1
D_2__ChloroflexiaD_3__ThermobaculalesD_4__Thermobaculaceae	NA	NA	NA	1
D_2__BrachyspiraeD_3__BrachyspiralesD_4__Brachyspirales Incertae Sedis	NA	NA	NA	1
D_2__MollicutesD_3__EntomoplasmatalesD_4__Entomoplasmataceae	NA	NA	NA	1
D_2__LentisphaeriaD_3__VictivallalesD_4__vadinBE97	NA	NA	NA	1
D_2__uncultured Fibrobacteres bacteriumD_3__uncultured Fibrobacteres bacteriumD_4__uncultured Fibrobacteres bacterium	NA	NA	NA	1
D_2__CloacimonadiaD_3__CloacimonadalesD_4__GZKB75	NA	NA	NA	1
D_2__DeltaproteobacteriaD_3__SAR324 clade(Marine group B)D_4__uncultured bacterium HF0500_03A04	NA	NA	NA	1
